,Country,Time,Total Land (m2),Forest (%),Agriculture (%)
7162,Tanzania,2016,885800.0,53.760442537818896,44.76179724542789
7163,Uganda,2016,200520.0,12.4820965489727,71.8880909634949
7164,Ukraine,2016,579290.0,16.6824906350878,71.665314436638
7165,Upper middle income,2016,53578663.5,37.464705524971706,35.5438885913064
7166,Uruguay,2016,175020.0,11.1244429208091,80.5096560393098
7167,United States,2016,9147420.0,33.8997225447175,44.30370530707021
7168,Uzbekistan,2016,440588.0,8.139804080002179,58.107801392684294
7169,St. Vincent and the Grenadines,2016,390.0,73.1794871794872,17.9487179487179
7170,"Venezuela, RB",2016,882050.0,52.7671447196871,24.3750354288306
7171,British Virgin Islands,2016,150.0,24.1333333333333,46.6666666666667
7172,Virgin Islands (U.S.),2016,350.0,55.171428571428606,11.4285714285714
7173,Vietnam,2016,310070.0,46.3691424517044,39.2562969652014
7174,Vanuatu,2016,12190.0,36.2838392124692,15.340442986054098
7175,World,2016,129956634.129,30.716420940783,36.7012213852347
7176,Samoa,2016,2830.0,57.8056537102473,26.7491166077739
7177,Kosovo,2016,10887.0,,
7178,"Yemen, Rep.",2016,527970.0,1.0398318086254899,44.2938045722295
7179,South Africa,2016,1213090.0,14.1751147895045,79.4178502831612
7180,Zambia,2016,743390.0,61.295955016882104,32.063923378038396
7181,Zimbabwe,2016,386850.0,45.5702727155228,41.8766963939511
7182,Aruba,2017,180.0,2.3333333333333304,11.1111111111111
7183,Africa Eastern and Southern,2017,14807044.032,30.903542868589202,44.042628534813296
7184,Afghanistan,2017,652860.0,1.85099408755323,58.06757957295589
7185,Africa Western and Central,2017,9045780.0,20.0713271823989,39.93069917685371
7186,Angola,2017,1246700.0,54.7626293414615,45.2373706585385
7187,Albania,2017,27400.0,28.7920620437956,42.6708394160584
7188,Andorra,2017,470.0,34.0425531914894,40.0425531914894
7189,Arab World,2017,13081768.953,2.86805019526016,36.5603447510606
7190,United Arab Emirates,2017,71020.0,4.46775556181357,5.40411151788229
7191,Argentina,2017,2736690.0,10.5598368832422,54.3357121193851
7192,Armenia,2017,28470.0,11.559536354056899,58.872497365648
7193,American Samoa,2017,200.0,86.1,24.5
7194,Antigua and Barbuda,2017,440.0,18.9090909090909,20.4545454545455
7195,Australia,2017,7692020.0,17.4229136169693,48.3406179391109
7196,Austria,2017,82520.0,47.1204556471159,32.169413475521104
7197,Azerbaijan,2017,82662.0,13.2731460646972,57.7956013645932
7198,Burundi,2017,25680.0,10.889408099688499,79.1666666666667
7199,Belgium,2017,30280.0,22.764200792602402,43.824306472919396
7200,Benin,2017,112760.0,29.1340014189429,35.0301525363604
7201,Burkina Faso,2017,273600.0,23.2690058479532,44.225146198830394
7202,Bangladesh,2017,130170.0,14.4687716063609,70.5794729968503
7203,Bulgaria,2017,108560.0,35.501105379513604,46.3294030950626
7204,Bahrain,2017,780.0,0.8205128205128199,11.025641025641
7205,"Bahamas, The",2017,10010.0,50.9350649350649,1.3986013986013999
7206,Bosnia and Herzegovina,2017,51200.0,42.7326171875,43.515625
7207,Belarus,2017,202990.0,42.977979210798594,41.844425833784896
7208,Belize,2017,22810.0,57.4537483559842,7.54055238930294
7209,Bermuda,2017,54.0,18.5185185185185,5.55555555555556
7210,Bolivia,2017,1083300.0,47.5327425459245,34.6053724729992
7211,Brazil,2017,8358140.0,59.832881478415096,28.341066313797104
7212,Barbados,2017,430.0,14.651162790697699,23.2558139534884
7213,Brunei Darussalam,2017,5270.0,72.1062618595825,2.7324478178368103
7214,Bhutan,2017,38144.0,71.28617869127521,13.449035234899302
7215,Botswana,2017,566730.0,27.543274575194502,45.6330174862809
7216,Central African Republic,2017,622980.0,35.944974156473705,8.15435487495586
7217,Canada,2017,8965590.0,38.7078876013737,6.47185517071381
7218,Central Europe and the Baltics,2017,1106329.1,34.4327907491541,46.5999312501135
7219,Switzerland,2017,39516.03,31.855173710517,38.2882339141862
7220,Channel Islands,2017,198.0,5.1515151515151505,46.5656565656566
7221,Chile,2017,743532.0,23.9961965322273,21.1920939515717
7222,China,2017,9424700.8,22.7423102916965,56.079350550841895
7223,Cote d'Ivoire,2017,318000.0,9.98544025157233,66.6666666666667
7224,Cameroon,2017,472710.0,43.3849082947262,20.6257536333058
7225,"Congo, Dem. Rep.",2017,2267050.0,57.10477051675079,13.894708983039598
7226,"Congo, Rep.",2017,341500.0,64.3953147877013,31.1215226939971
7227,Colombia,2017,1109500.0,53.8438666065795,44.6137899954935
7228,Comoros,2017,1861.0,18.3933369156368,70.3922622246104
7229,Cabo Verde,2017,4030.0,11.12158808933,19.6029776674938
7230,Costa Rica,2017,51060.0,58.4757148452801,34.851155503329394
7231,Caribbean small states,2017,404850.0,90.03712486105971,5.15166110905274
7232,Cuba,2017,103800.0,31.233140655106002,60.693641618497104
7233,Curacao,2017,444.0,0.15765765765765802,
7234,Cayman Islands,2017,240.0,53.0,11.25
7235,Cyprus,2017,9240.0,18.6785714285714,13.140692640692599
7236,Czech Republic,2017,77210.0,34.602512627897895,45.602901178603794
7237,Germany,2017,349370.0,32.684546469359105,47.7631164667831
7238,Djibouti,2017,23180.0,0.24201898188093202,73.42536669542709
7239,Dominica,2017,750.0,63.826666666666696,33.3333333333333
7240,Denmark,2017,40000.0,15.64,65.782225
7241,Dominican Republic,2017,48310.0,43.8797350445042,50.2794452494308
7242,Algeria,2017,2381741.0,0.815789794104397,17.355010809319698
7243,East Asia & Pacific (excluding high income),2017,16019325.2,30.287543572684303,49.0395057339868
7244,Early-demographic dividend,2017,33317660.999,22.9773976637489,41.250543005109
7245,East Asia & Pacific,2017,24502555.0,27.0490449379267,47.96444114929189
7246,Europe & Central Asia (excluding high income),2017,22637366.0,39.3871763043645,27.943185548224303
7247,Europe & Central Asia,2017,27454570.066999998,38.4697346687224,29.158675555236503
7248,Ecuador,2017,248360.0,51.097761314221295,22.507650185215002
7249,"Egypt, Arab Rep.",2017,995450.0,0.0451855944547692,3.8535022351700197
7250,Euro area,2017,2678829.05,38.5198600112239,43.0722962333113
7251,Eritrea,2017,101000.0,10.5419801980198,75.1683168316832
7252,Spain,2017,499547.35,37.1522339173654,52.638713827628095
7253,Estonia,2017,43470.0,56.0938578329883,23.050379572118697
7254,Ethiopia,2017,1129279.999,15.3084266216602,33.2425085304287
7255,European Union,2017,3996029.05,39.710499201701204,41.097330711347105
7256,Fragile and conflict affected situations,2017,19958631.032,23.580786581450802,33.4640113828249
7257,Finland,2017,303920.0,73.7332192682285,7.4690708081074
7258,Fiji,2017,18270.0,61.3015873015873,23.2621784345922
7259,France,2017,547557.0,31.052109643379602,52.41006689714501
7260,Faroe Islands,2017,1396.0,0.0573065902578797,2.14899713467049
7261,"Micronesia, Fed. Sts.",2017,700.0,91.9,31.428571428571402
7262,Gabon,2017,257670.0,91.4589979431055,8.541002056894479
7263,United Kingdom,2017,241930.0,13.0781631050304,72.1950667548465
7264,Georgia,2017,69490.0,40.615915959130795,34.318606993812104
7265,Ghana,2017,227540.0,35.0006152764349,64.9993847235651
7266,Gibraltar,2017,10.0,0.0,
7267,Guinea,2017,245720.0,25.675565684519,59.01025557545171
7268,"Gambia, The",2017,10120.0,25.6788537549407,59.7826086956522
7269,Guinea-Bissau,2017,28120.0,71.3133001422475,28.6866998577525
7270,Equatorial Guinea,2017,28050.0,88.1818181818182,10.124777183600699
7271,Greece,2017,128900.0,30.2699767261443,47.3390224980605
7272,Grenada,2017,340.0,52.05882352941179,23.529411764705895
7273,Greenland,2017,410450.0,0.000535997076379583,0.592301132902911
7274,Guatemala,2017,107160.0,33.2456140350877,35.9835759611795
7275,Guam,2017,540.0,51.8518518518518,33.3333333333333
7276,Guyana,2017,196850.0,93.6903733807468,6.30962661925324
7277,High income,2017,34942307.867,29.238305937403897,35.1408343350065
7278,"Hong Kong SAR, China",2017,1050.0,,4.85714285714286
7279,Honduras,2017,111890.0,57.3966395567075,29.940119760479003
7280,Heavily indebted poor countries (HIPC),2017,19357309.952,27.677600417027197,37.9813012150502
7281,Croatia,2017,56590.0,34.133387524297596,26.4534370030041
7282,Haiti,2017,27560.0,12.9401306240929,66.7634252539913
7283,Hungary,2017,91260.0,22.542954196800398,58.10870041639271
7284,IBRD only,2017,71070991.2,33.977203004029604,36.8952102162324
7285,IDA & IBRD total,2017,96071433.23200001,31.9210029111674,37.662080869938
7286,IDA total,2017,25000442.031999998,26.073112521838002,39.8430823888229
7287,IDA blend,2017,4384557.0,29.96980903658,45.1306597222935
7288,Indonesia,2017,1877519.0,50.039333822986606,33.1820876379946
7289,IDA only,2017,20615885.032,25.243930788646196,38.7179338120308
7290,Isle of Man,2017,570.0,6.070175438596491,68.5964912280702
7291,India,2017,2973190.0,24.001426077714502,60.431388508638896
7292,Not classified,2017,,,
7293,Ireland,2017,68890.0,11.1775293946872,65.1618522281899
7294,"Iran, Islamic Rep.",2017,1628760.0,6.57591664824775,28.214101525086605
7295,Iraq,2017,434128.0,1.90036118379833,21.307079939557
7296,Iceland,2017,100250.0,0.492568578553616,18.6733167082294
7297,Israel,2017,21640.0,6.469500924214421,28.789279112754198
7298,Italy,2017,294140.0,31.973550010199197,43.607023866186196
7299,Jamaica,2017,10830.0,54.0378578024007,40.9972299168975
7300,Jordan,2017,88780.0,1.09822031989187,11.342644739806302
7301,Japan,2017,364500.0,68.4087791495199,12.192043895747599
7302,Kazakhstan,2017,2699700.0,1.2471607956439599,80.08808386116971
7303,Kenya,2017,569140.0,6.292880486347821,48.54693045647821
7304,Kyrgyz Republic,2017,191800.0,6.57280615224192,54.953597497393105
7305,Cambodia,2017,176520.0,48.353954226149995,31.5318377520961
7306,Kiribati,2017,810.0,1.4567901234567902,41.975308641975296
7307,St. Kitts and Nevis,2017,260.0,42.3076923076923,23.076923076923105
7308,"Korea, Rep.",2017,97510.0,64.783099169316,17.1951594708235
7309,Kuwait,2017,17820.0,0.35072951739618397,8.49607182940516
7310,Latin America & Caribbean (excluding high income),2017,18210780.0,47.8668233870268,36.2900639072022
7311,Lao PDR,2017,230800.0,72.35268630849221,10.5892547660312
7312,Lebanon,2017,10230.0,13.8347996089932,64.3206256109482
7313,Liberia,2017,96320.0,80.0272009966777,19.9727990033223
7314,Libya,2017,1759540.0,0.123327687918433,8.723871011741709
7315,St. Lucia,2017,610.0,34.0491803278688,17.377049180327898
7316,Latin America & Caribbean,2017,20038920.0,46.87071558746679,35.5545180471567
7317,Least developed countries: UN classification,2017,20372998.032,26.8584014557176,38.264518986137205
7318,Low income,2017,14953573.032,20.8381133614809,38.932816174044106
7319,Liechtenstein,2017,160.0,41.875,32.25
7320,Sri Lanka,2017,61893.0,34.2930541418254,44.5963194545425
7321,Lower middle income,2017,25599710.4,26.578879588419102,41.663612122150205
7322,Low & middle income,2017,94131711.23200001,31.850249739959196,37.8201839726056
7323,Lesotho,2017,30360.0,1.13702239789196,79.6442687747035
7324,Late-demographic dividend,2017,44558193.2,39.4509300148194,34.8330425794734
7325,Lithuania,2017,62641.0,35.056911607413696,46.8590859022046
7326,Luxembourg,2017,2430.0,36.5020576131687,53.974485596707794
7327,Latvia,2017,62110.0,54.7283851231686,31.1222025438738
7328,"Macao SAR, China",2017,30.8,,
7329,St. Martin (French part),2017,50.0,24.8,
7330,Morocco,2017,446300.0,12.797647322428901,67.373963701546
7331,Monaco,2017,2.0269999999999997,0.0,
7332,Moldova,2017,32890.0,11.751292186074801,70.456065673457
7333,Madagascar,2017,581800.0,21.4325541423169,70.2904778274321
7334,Maldives,2017,300.0,2.7333333333333303,26.3333333333333
7335,Middle East & North Africa,2017,11223349.0,2.0422130684878503,33.210946170875395
7336,Mexico,2017,1943950.0,33.9902672393837,55.024048972453
7337,Marshall Islands,2017,180.0,52.22222222222221,47.77777777777779
7338,Middle income,2017,79178138.2,33.9302864101463,37.6100075184278
7339,North Macedonia,2017,25220.0,39.7101506740682,50.1982553528945
7340,Mali,2017,1220190.0,10.896663634352,33.7660528278383
7341,Malta,2017,320.0,1.3125,32.4375
7342,Myanmar,2017,652790.0,45.0573997763446,19.7164478622528
7343,Middle East & North Africa (excluding high income),2017,8641089.0,2.48535340858079,22.722784218632196
7344,Montenegro,2017,13450.0,61.486988847583596,19.055762081784398
7345,Mongolia,2017,1557255.4,9.10326591257927,72.8635713833453
7346,Northern Mariana Islands,2017,460.0,52.9565217391304,6.5217391304347805
7347,Mozambique,2017,786380.0,47.5680968488517,52.4319031511483
7348,Mauritania,2017,1030700.0,0.31939458620355105,38.4796740079558
7349,Mauritius,2017,2030.0,19.0394088669951,42.3645320197044
7350,Malawi,2017,94280.0,25.1134917267713,59.9278744166313
7351,Malaysia,2017,328550.0,58.6348805356871,26.0873535230558
7352,North America,2017,18113064.0,36.2630557701336,25.607741119889997
7353,Namibia,2017,823290.0,8.322620218877919,47.1401328814877
7354,New Caledonia,2017,18280.0,45.8599562363239,10.067286652078801
7355,Niger,2017,1266700.0,0.881787321386279,36.788505565643
7356,Nigeria,2017,910770.0,24.2836830374299,75.71631696257009
7357,Nicaragua,2017,120340.0,30.808791756689402,42.0890809373442
7358,Netherlands,2017,33670.0,10.8910008910009,54.024354024354
7359,Norway,2017,365122.96,33.2945372704034,2.6980226058640597
7360,Nepal,2017,143350.0,41.590722009068706,28.7478200209278
7361,Nauru,2017,20.0,0.0,20.0
7362,New Zealand,2017,263310.0,37.411606091679,40.4238350233565
7363,OECD members,2017,35507720.04,32.751047622600304,34.669858310057805
7364,Oman,2017,309500.0,0.008723747980613891,4.69117932148627
7365,Other small states,2017,2031705.0,29.049827607846602,38.6408853647552
7366,Pakistan,2017,770880.0,4.99418845994188,48.0009858862599
7367,Panama,2017,74120.0,57.313545601726894,30.477603885590895
7368,Peru,2017,1280000.0,56.902171875,18.48984375
7369,Philippines,2017,298170.0,23.758023946071,41.7211657779119
7370,Palau,2017,460.0,89.4782608695652,9.34782608695652
7371,Papua New Guinea,2017,452860.0,79.3983791900367,2.6277436735414903
7372,Poland,2017,306190.0,30.8533916849015,47.2321107808877
7373,Pre-demographic dividend,2017,20270522.033,26.398737986562,40.6244984050925
7374,Puerto Rico,2017,8870.0,55.7903043968433,19.594137542277302
7375,"Korea, Dem. People's Rep.",2017,120410.0,50.608587326633995,21.842039697699498
7376,Portugal,2017,91605.6,36.154994891142,39.1657431423406
7377,Paraguay,2017,397300.0,42.6384847722124,54.714321671281205
7378,West Bank and Gaza,2017,6020.0,1.6843853820598,
7379,Pacific island small states,2017,64200.0,68.17087227414329,14.1869158878505
7380,Post-demographic dividend,2017,31344837.84,32.0954376055232,33.7503364225528
7381,French Polynesia,2017,3660.0,40.8360655737705,12.431693989071
7382,Qatar,2017,11490.0,0.0,5.83115752828547
7383,Romania,2017,230080.0,30.1158292767733,58.1449930458971
7384,Russian Federation,2017,16376870.0,49.7843360788722,13.1584362579663
7385,Rwanda,2017,24670.0,11.066072152411802,73.43737332792871
7386,South Asia,2017,4770787.0,18.6776416553495,56.8410264386148
7387,Saudi Arabia,2017,2149690.0,0.45448413492177897,80.7694132642381
7388,Sudan,2017,1849238.9530000002,10.207458570661,36.872552294760105
7389,Senegal,2017,192530.0,42.5292681660001,46.1122941879188
7390,Singapore,2017,709.0,22.722143864598,0.9308885754583921
7391,Solomon Islands,2017,27990.0,90.2165058949625,4.18006430868167
7392,Sierra Leone,2017,72180.0,35.9389027431422,54.71044610695479
7393,El Salvador,2017,20720.0,28.8310810810811,71.1689189189189
7394,San Marino,2017,60.0,16.6666666666667,38.3333333333333
7395,Somalia,2017,627340.0,9.89933688271113,70.3366595466573
7396,Serbia,2017,87460.0,31.1211982620627,39.0921564143609
7397,Sub-Saharan Africa (excluding high income),2017,23852364.031999998,26.7947122198273,42.4840032057415
7398,South Sudan,2017,631944.08,11.325369168740401,45.1514634016352
7399,Sub-Saharan Africa,2017,23852824.031999998,26.7956083163377,42.48324888661129
7400,Small states,2017,2500755.0,39.9274539089195,32.5914893702102
7401,Sao Tome and Principe,2017,960.0,56.0,45.8333333333333
7402,Suriname,2017,156000.0,97.64756410256409,0.538461538461538
7403,Slovak Republic,2017,48080.0,40.05615640599,39.080698835274504
7404,Slovenia,2017,20138.1,61.7699782998396,30.5411136105194
7405,Sweden,2017,407310.0,68.6946060739977,7.41695514473006
7406,Eswatini,2017,17200.0,28.7168604651163,71.046511627907
7407,Sint Maarten (Dutch part),2017,34.0,10.882352941176501,
7408,Seychelles,2017,460.0,73.2608695652174,3.3695652173912998
7409,Syrian Arab Republic,2017,183630.0,2.8431084245493703,75.8100528236127
7410,Turks and Caicos Islands,2017,950.0,11.073684210526302,1.0526315789473701
7411,Chad,2017,1259200.0,3.69361499364676,39.896759847522205
7412,East Asia & Pacific (IDA & IBRD countries),2017,15899195.2,30.134617757256,49.244605160895205
7413,Europe & Central Asia (IDA & IBRD countries),2017,23000146.0,39.260583645606,28.196424295363304
7414,Togo,2017,54390.0,22.3965802537231,70.2334988049274
7415,Thailand,2017,510890.0,39.110180273640104,43.277417839456604
7416,Tajikistan,2017,138790.0,3.0391238561856,34.1530369623172
7417,Turkmenistan,2017,469930.0,8.78215904496414,72.0064690485817
7418,Latin America & the Caribbean (IDA & IBRD countries),2017,19913412.0,46.950119848873705,35.4505229942513
7419,Timor-Leste,2017,14870.0,62.24613315400129,25.5548083389375
7420,Middle East & North Africa (IDA & IBRD countries),2017,8635069.0,2.4859118091586803,22.722784218632196
7421,Tonga,2017,720.0,12.430555555555598,48.6111111111111
7422,South Asia (IDA & IBRD),2017,4770787.0,18.6776416553495,56.8410264386148
7423,Sub-Saharan Africa (IDA & IBRD countries),2017,23852824.031999998,26.7956083163377,42.48324888661129
7424,Trinidad and Tobago,2017,5130.0,44.72709551656921,10.5263157894737
7425,Tunisia,2017,155360.0,4.4936920700309,62.71240988671471
7426,Turkey,2017,769630.0,28.263529228330498,49.326299650481396
7427,Tuvalu,2017,30.0,33.3333333333333,60.0
7428,Tanzania,2017,885800.0,53.230977647324494,44.76179724542789
7429,Uganda,2017,200520.0,12.2763814083383,71.8880909634949
7430,Ukraine,2017,579300.0,16.6942862074918,71.6191955808735
7431,Upper middle income,2017,53578427.8,37.4434939021879,35.6732618757813
7432,Uruguay,2017,175020.0,11.244429208090502,80.2451148440178
7433,United States,2017,9147420.0,33.8669264120375,44.363367353855
7434,Uzbekistan,2017,440587.0,8.19846250570262,58.063901113741395
7435,St. Vincent and the Grenadines,2017,390.0,73.1794871794872,17.9487179487179
7436,"Venezuela, RB",2017,882050.0,52.63667592540111,24.3750354288306
7437,British Virgin Islands,2017,150.0,24.1333333333333,46.6666666666667
7438,Virgin Islands (U.S.),2017,350.0,55.6,11.4285714285714
7439,Vietnam,2017,310070.0,46.4907601509337,39.24533169929371
7440,Vanuatu,2017,12190.0,36.2838392124692,15.340442986054098
7441,World,2017,129956069.09899999,,37.008412637272
7442,Samoa,2017,2830.0,57.636042402826796,26.7491166077739
7443,Kosovo,2017,10887.0,,
7444,"Yemen, Rep.",2017,527970.0,1.0398318086254899,44.29740326154899
7445,South Africa,2017,1213090.0,14.145108771814101,79.4178502831612
7446,Zambia,2017,743390.0,61.04288462314529,32.063923378038396
7447,Zimbabwe,2017,386850.0,45.4511826289259,41.8766963939511
7448,Aruba,2018,180.0,2.3333333333333304,11.1111111111111
7449,Africa Eastern and Southern,2018,14807043.228,30.6902243076237,44.1179796628605
7450,Afghanistan,2018,652860.0,1.85099408755323,58.0813650706124
7451,Africa Western and Central,2018,9045780.0,19.9860995956125,39.9535451890274
7452,Angola,2018,1246700.0,54.3174059517125,45.6825940482875
7453,Albania,2018,27400.0,28.791970802919696,42.849671532846706
7454,Andorra,2018,470.0,34.0425531914894,40.063829787234
7455,Arab World,2018,13081763.715,2.84850046307384,36.563558159337894
7456,United Arab Emirates,2018,71020.0,4.46775556181357,5.375246409462121
7457,Argentina,2018,2736690.0,10.520373151507801,54.3605596541808
7458,Armenia,2018,28470.0,11.5521601685985,58.9146469968388
7459,American Samoa,2018,200.0,85.95,24.5
7460,Antigua and Barbuda,2018,440.0,18.75,20.4545454545455
7461,Australia,2018,7692020.0,17.4213145571644,46.6580950127535
7462,Austria,2018,82520.0,47.1639602520601,32.1477217644207
7463,Azerbaijan,2018,82654.0,13.413929755365698,57.8253926004791
7464,Burundi,2018,25680.0,10.889408099688499,79.1666666666667
7465,Belgium,2018,30280.0,22.764200792602402,44.7159841479524
7466,Benin,2018,112760.0,28.6905817665839,35.0301525363604
7467,Burkina Faso,2018,273600.0,23.0862573099415,44.225146198830394
7468,Bangladesh,2018,130170.0,14.4687716063609,70.69447645386799
7469,Bulgaria,2018,108560.0,35.620854826823894,46.3338246131172
7470,Bahrain,2018,780.0,0.8461538461538459,11.025641025641
7471,"Bahamas, The",2018,10010.0,50.9350649350649,1.3986013986013999
7472,Bosnia and Herzegovina,2018,51200.0,42.7326171875,43.18359375
7473,Belarus,2018,202980.0,43.051532170657204,41.644496994777796
7474,Belize,2018,22810.0,56.964927663305595,7.54055238930294
7475,Bermuda,2018,54.0,18.5185185185185,5.55555555555556
7476,Bolivia,2018,1083300.0,47.312138835041104,34.825994645989105
7477,Brazil,2018,8358140.0,59.7084279516735,28.3410903622098
7478,Barbados,2018,430.0,14.651162790697699,23.2558139534884
7479,Brunei Darussalam,2018,5270.0,72.1062618595825,2.7324478178368103
7480,Bhutan,2018,38140.0,71.3455689564761,13.450445726271601
7481,Botswana,2018,566730.0,27.334533199230698,45.6330174862809
7482,Central African Republic,2018,622980.0,35.896818517448395,8.15435487495586
7483,Canada,2018,8965590.0,38.7037629425392,6.491374243078259
7484,Central Europe and the Baltics,2018,1106266.4,34.4634890836421,46.6876694438157
7485,Switzerland,2018,39516.03,31.942226989907603,38.2142538104157
7486,Channel Islands,2018,198.0,5.1515151515151505,46.5656565656566
7487,Chile,2018,743532.0,24.161529026323,21.106018301835
7488,China,2018,9424702.9,22.941735383510103,56.079083405377204
7489,Cote d'Ivoire,2018,318000.0,9.63044025157233,66.6666666666667
7490,Cameroon,2018,472710.0,43.266442427704106,20.6257536333058
7491,"Congo, Dem. Rep.",2018,2267050.0,56.6189497364416,13.894708983039598
7492,"Congo, Rep.",2018,341500.0,64.3513909224012,31.1215226939971
7493,Colombia,2018,1109500.0,53.6642451554754,44.6074808472285
7494,Comoros,2018,1861.0,18.1622783449758,70.3922622246104
7495,Cabo Verde,2018,4030.0,11.1960297766749,19.6029776674938
7496,Costa Rica,2018,51060.0,58.79612220916571,34.9099099099099
7497,Caribbean small states,2018,404850.0,89.9650240829937,5.1743855749042895
7498,Cuba,2018,103800.0,31.233140655106002,60.693641618497104
7499,Curacao,2018,444.0,0.15765765765765802,
7500,Cayman Islands,2018,240.0,53.375,11.25
7501,Cyprus,2018,9240.0,18.676406926406898,14.1717532467532
7502,Czech Republic,2018,77200.0,34.6304404145078,45.63471502590671
7503,Germany,2018,349380.0,32.6836109680005,47.6415364359723
7504,Djibouti,2018,23180.0,0.243313201035375,73.42536669542709
7505,Dominica,2018,750.0,63.826666666666696,33.3333333333333
7506,Denmark,2018,40000.0,15.664000000000001,65.8
7507,Dominican Republic,2018,48310.0,44.047195197681596,50.2794452494308
7508,Algeria,2018,2381741.0,0.810331601966797,17.3649641165853
7509,East Asia & Pacific (excluding high income),2018,16019326.9,30.3353994230557,49.03523755420711
7510,Early-demographic dividend,2018,33317702.39,22.9097082105247,41.239955992507895
7511,East Asia & Pacific,2018,24502428.8,27.079779523169602,47.4244026887183
7512,Europe & Central Asia (excluding high income),2018,22626524.3,39.399259220294795,27.9185071743432
7513,Europe & Central Asia,2018,27447886.686,38.4808148704844,29.1110439342523
7514,Ecuador,2018,248360.0,50.8389837332904,21.9358995007248
7515,"Egypt, Arab Rep.",2018,995450.0,0.0451855944547692,3.8535022351700197
7516,Euro area,2018,2682452.4790000003,38.525193198772,42.8155692595216
7517,Eritrea,2018,101000.0,10.5106930693069,75.1683168316832
7518,Spain,2018,499603.479,37.1566467814769,52.408209711446
7519,Estonia,2018,43470.0,56.0938578329883,23.096388313779602
7520,Ethiopia,2018,1129300.39,15.2435084167464,33.5632576908966
7521,European Union,2018,3999622.479,39.7205263332055,40.9415465483986
7522,Fragile and conflict affected situations,2018,19947735.228,23.454778078930303,33.501514005272604
7523,Finland,2018,303920.0,73.7332192682285,7.47565148723348
7524,Fiji,2018,18270.0,61.6672140120416,23.2621784345922
7525,France,2018,547557.0,31.2044225532684,52.3417653321937
7526,Faroe Islands,2018,1396.0,0.0573065902578797,2.14899713467049
7527,"Micronesia, Fed. Sts.",2018,700.0,91.9428571428572,31.428571428571402
7528,Gabon,2018,257670.0,91.4128924593472,8.58710754065277
7529,United Kingdom,2018,241930.0,13.1153639482495,71.71852023312529
7530,Georgia,2018,69490.0,40.615915959130795,34.131529716506
7531,Ghana,2018,227540.0,35.032345961149694,64.9676540388503
7532,Gibraltar,2018,10.0,0.0,
7533,Guinea,2018,245720.0,25.5127787725867,59.01025557545171
7534,"Gambia, The",2018,10120.0,25.1126482213439,59.7826086956522
7535,Guinea-Bissau,2018,28120.0,71.01315789473679,28.9868421052632
7536,Equatorial Guinea,2018,28050.0,87.8837789661319,10.124777183600699
7537,Greece,2018,128900.0,30.2699767261443,47.351435221101596
7538,Grenada,2018,340.0,52.05882352941179,23.529411764705895
7539,Greenland,2018,410450.0,0.000535997076379583,0.592301132902911
7540,Guatemala,2018,107160.0,33.137364688316495,35.9835759611795
7541,Guam,2018,540.0,51.8518518518518,33.3333333333333
7542,Guyana,2018,196850.0,93.64363728727459,6.35636271272543
7543,High income,2018,34946338.286,29.2429418896653,34.7442703122054
7544,"Hong Kong SAR, China",2018,1050.0,,4.76190476190476
7545,Honduras,2018,111890.0,57.209402091339705,29.9937438555724
7546,Heavily indebted poor countries (HIPC),2018,19357325.105,27.5059350975342,38.0246665284284
7547,Croatia,2018,56590.0,34.1775932143488,26.223714437179698
7548,Haiti,2018,27560.0,12.8272859216255,66.7634252539913
7549,Hungary,2018,91260.0,22.528161297392103,58.031996493535004
7550,IBRD only,2018,71071078.2,33.9607858397454,36.89711573561021
7551,IDA & IBRD total,2018,96060596.42799999,31.8696457026957,37.663964355164104
7552,IDA total,2018,24989518.228,25.922368814384498,39.8449090900977
7553,IDA blend,2018,4384525.0,29.9028469446519,45.0068707556691
7554,Indonesia,2018,1877519.0,49.7168177792076,33.1820876379946
7555,IDA only,2018,20604993.228,25.0753650963539,38.7464981505113
7556,Isle of Man,2018,570.0,6.070175438596491,70.7017543859649
7557,India,2018,2973190.0,24.0910268095884,60.431388508638896
7558,Not classified,2018,,,
7559,Ireland,2018,68890.0,11.2355929743069,65.5537813906227
7560,"Iran, Islamic Rep.",2018,1628760.0,6.5860102163609096,28.214101525086605
7561,Iraq,2018,434128.0,1.90036118379833,21.307079939557
7562,Iceland,2018,100830.0,0.49628086878905103,18.565903005058
7563,Israel,2018,21640.0,6.469500924214421,28.8031423290203
7564,Italy,2018,297730.0,31.7687502099217,41.66526718839221
7565,Jamaica,2018,10830.0,54.3970452446907,40.9972299168975
7566,Jordan,2018,88780.0,1.09822031989187,11.5093489524668
7567,Japan,2018,364500.0,68.4087791495199,12.126200274348399
7568,Kazakhstan,2018,2699700.0,1.25799207319332,80.022409897396
7569,Kenya,2018,569140.0,6.34481849808483,48.54693045647821
7570,Kyrgyz Republic,2018,191800.0,6.667883211678831,54.959854014598506
7571,Cambodia,2018,176520.0,47.4719578518015,31.5318377520961
7572,Kiribati,2018,810.0,1.4567901234567902,41.975308641975296
7573,St. Kitts and Nevis,2018,260.0,42.3076923076923,23.076923076923105
7574,"Korea, Rep.",2018,97520.0,64.6739130434783,16.940114848236302
7575,Kuwait,2018,17820.0,0.35072951739618397,8.41750841750842
7576,Latin America & Caribbean (excluding high income),2018,18210837.0,47.736398936523294,36.297121928003605
